"id","courseName","academy","applicationDeadline""8305","Computer Science","University of Potsdam","Information about the application deadlines can be found here.  Winter semester: 1 June Summer semester: 1 December"
"3682","Labour Policies and Globalisation","HWR Berlin (Berlin School of Economics and Law)"," 	For applicants with foreign degrees: 15 May via uni-assist 	For applicants with German degrees: 1 September via University of Kassel "
"3703","MA British Studies","Humboldt-Universität zu Berlin","Application period:&nbsp;2 May until 31 May"
"7793","Master of Arts in Communication in Digital Societies","University of Passau","The application round starts in early April. As the application deadlines can currently change on short notice, we ask that you check our application pages closer to the time for the specific dates (and what documents you need to submit)."
"10415","Master of Arts in Contemporary Human Geography","Trier University","Non-EU citizens:   	15 January 2026 for the summer semester 2026 (admission also valid for the winter semester 2026/27) 	31 May 2026 for the winter semester 2026/27 (admission also valid for the summer semester 2027)   German citizens, EU citizens, and applicants with a BA or MA degree from a German university:   	15 March 2026 for the summer semester 2026 (admission also valid for the winter semester 2026/27) 	15 September 2026 for the winter semester 2026/27 (admission also valid for the summer semester 2027) "
"4352","Mechanical Engineering, MSc","Technische Hochschule Lübeck","For the following summer semester: EU applicants: 1 November to 15 January Non-EU applicants: 1 October to 1 December  For the following winter semester: EU applicants: 1 May to 15 July Non-EU applicants: 1 April to 1 June"
"5232","Metallic Materials Technology","TU Bergakademie Freiberg","1 January &ndash; 15 April for a start in the winter semester 1 July &ndash; 15 October for a start in the summer semester  For applicants from India, China and Vietnam, please note: The APS certificate must be submitted with the application. The submission form alone will not be accepted."
"6255","Metallurgy and Metal Forming","University of Duisburg-Essen","From 1 May until 31 July for the following winter semester From 1 November until 31 January for the following summer semester"
"4150","Modern Indian Studies","University of Göttingen"," 	For citizens from the EU/EEA (European Economic Area) OR applicants with a Bachelor&#39;s degree from an EU/EEA country beginning in the winter semester: 15 May of the same calendar year. Please note: Applications by citizens from non-EU/non-EEA (European Economic Area) countries without a Bachelor&#39;s degree from an EU/EEA country cannot be considered in the application round with a deadline of 15 May. 	For citizens from non-EU/non-EEA (European Economic Area) countries and without a Bachelor&#39;s degree from an EU/EEA country beginning in the winter semester: 15 November of the previous calendar year.   Find out more about visa requirements to study in Germany here. Information for applicants from India can be found here."
"4872","Nanoscience and Nanotechnology","University of Siegen","EU and non-EU applicants: 30 April Non-EU applicants are advised to apply as early as possible in order to allow for some extra time for the completion of the visa process."
"7779","Slavery Studies","University of Bonn","15 August for the following winter semester"
"7751","Transition Management","Justus Liebig University Giessen","All applicants: 15 June  Application at www.uni-assist.de starts 1 May.   The JLU online portal for applicants with a German Bachelor&#39;s degree opens 1 June."
"3721","Tropical Forestry","Dresden University of Technology"," 	With DAAD scholarship: 31 October one year prior to the planned start (to TU Dresden) 	With individual funding: 31 May (non-EU citizens), 15 July (EU citizens) for a programme start in the same year "
"4532","Urban Design Master's Programme","Technische Universität Berlin","15 May for the following winter semester"
"4088","International Finance","HWR Berlin (Berlin School of Economics and Law)"," 	15 May (for applicants with a non-German university degree) 	15 June (for applicants with a German university degree)   Apply by these dates in order to start the programme in October of the same year."
"3995","International Management, Marketing, Entrepreneurship (IMME)","Otto von Guericke University Magdeburg","International degree holders: 15 June for the following winter semester and 15&nbsp;December for the following summer semester"
